id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
704302761026083289,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,227941826,Max,,Ludwigsvorstadt-Isarvorstadt,48.13774869367504,11.55380543321371,Private room,220,1,2,2022-09-30,0.16,1,82,1,
704304878154289006,Condo in Munich · 2 bedrooms · 2 beds · 1 bath,253000003,Andreas,,Neuhausen-Nymphenburg,48.15364,11.53589,Entire home/apt,180,2,1,2022-10-03,0.08,3,0,1,
704306557053348205,Serviced apartment in Munich · ★4.0 · 1 bedroom · 2 beds · 1 bath,130433278,Yfliss,,Ludwigsvorstadt-Isarvorstadt,48.1377106,11.552535,Entire home/apt,193,1,3,2023-07-26,0.40,11,22,3,
704334375067851008,Serviced apartment in Munich · 1 bedroom · 3 beds · 1 bath,130433278,Yfliss,,Ludwigsvorstadt-Isarvorstadt,48.1377106,11.552535,Entire home/apt,283,1,0,,,11,29,0,
704357827371231800,Rental unit in Munich · ★4.73 · 1 bedroom · 4 beds · 1 shared bath,56263586,Sebastian,,Sendling-Westpark,48.1203504,11.534113,Private room,219,2,14,2023-09-17,1.14,1,0,12,
704367803084310320,Serviced apartment in Munich · ★4.80 · 1 bedroom · 3 beds · 1 bath,130433278,Yfliss,,Ludwigsvorstadt-Isarvorstadt,48.1377106,11.552535,Entire home/apt,291,1,5,2023-07-28,0.41,11,29,4,
704689468710217202,Condo in Munich · 3 bedrooms · 4 beds · 1.5 baths,8789576,Patrick & Amelie,,Neuhausen-Nymphenburg,48.16806955596576,11.51999182999134,Entire home/apt,729,1,1,2022-10-31,0.09,2,246,1,
704730786373459167,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,477329293,Igor,,Schwabing-Freimann,48.1954,11.6135,Entire home/apt,136,2,5,2023-01-02,0.39,1,0,4,
704750926136173082,Rental unit in Munich · Studio · 1 bed · 1 bath,4415479,Julia,,Maxvorstadt,48.14846435438354,11.562486662951088,Entire home/apt,64,4,0,,,1,39,0,
704766509648290433,Rental unit in Munich · 3 bedrooms · 3 beds · 1 bath,88854693,Leif,,Sendling,48.1182,11.54866,Entire home/apt,800,2,0,,,1,117,0,
704773355713791100,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,477038983,Daniele,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07211,11.52112,Entire home/apt,150,4,8,2023-06-18,0.62,1,55,5,
704774708502490882,Home in Munich · 1 bedroom · 1 bed · 1 shared bath,477346682,Lennard,,Pasing-Obermenzing,48.16034529461105,11.451235991867385,Private room,190,1,2,2022-10-02,0.17,1,325,2,
704895387536946767,Rental unit in Munich · 2 bedrooms · 2 beds · 1 bath,86726175,Marvin,,Altstadt-Lehel,48.14605,11.59486,Entire home/apt,280,3,1,2022-09-19,0.08,1,0,0,
704904411623721965,Rental unit in Munich · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,20485968,Jennifer,,Laim,48.14333,11.50917,Private room,55,1,16,2023-01-21,1.25,1,0,12,
704957215189670101,Serviced apartment in Munich · 2 bedrooms · 3 beds · 1 bath,130433278,Yfliss,,Ludwigsvorstadt-Isarvorstadt,48.1377106,11.552535,Entire home/apt,386,1,2,2023-05-12,0.23,11,32,2,
704974863060039109,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,98012951,Markus,,Bogenhausen,48.14048,11.60989,Private room,179,1,2,2022-09-28,0.16,1,30,1,
704975641199894722,Serviced apartment in Munich · ★4.44 · 1 bedroom · 4 beds · 1 bath,130433278,Yfliss,,Ludwigsvorstadt-Isarvorstadt,48.1377106,11.552535,Entire home/apt,320,1,9,2023-08-08,0.73,11,32,8,
704980900009734587,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,477393390,David,,Schwabing-West,48.1591,11.56272,Private room,110,2,3,2023-06-16,0.24,1,8,2,
704981523895803371,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,17324227,Marina,,Neuhausen-Nymphenburg,48.14708,11.54238,Entire home/apt,50,7,7,2023-03-18,0.58,1,0,7,
704993601290799334,Condo in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,90032307,Astrid,,Untergiesing-Harlaching,48.10595,11.56323,Private room,117,2,4,2022-11-05,0.33,1,0,4,
705071397623400787,Rental unit in Munich · 1 bedroom · 2 beds · 1.5 shared baths,111648533,Nina,,Ludwigsvorstadt-Isarvorstadt,48.13562,11.55942,Private room,234,2,2,2022-09-26,0.16,3,7,1,
705140153309238576,Rental unit in Munich · ★5.0 · 2 bedrooms · 2 beds · 1 bath,9083421,Barbara,,Sendling,48.10957,11.54986,Entire home/apt,118,1,12,2023-07-23,0.99,1,244,12,
705159720561518656,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,43612722,Nils,,Neuhausen-Nymphenburg,48.15843,11.54777,Private room,134,1,14,2022-10-05,1.09,1,0,5,
705467208159932300,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,29671803,Hakan,,Laim,48.13536,11.49333,Entire home/apt,231,1,2,2023-09-17,0.17,1,5,2,
705525787765110202,Condo in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,45008147,Manuela,,Maxvorstadt,48.15531,11.56298,Entire home/apt,180,14,3,2022-11-01,0.25,1,77,3,
705537259493987229,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,28891271,Dorothee,,Au-Haidhausen,48.1296494918188,11.597111615869142,Entire home/apt,250,2,2,2022-10-30,0.17,1,159,2,
705642069398272886,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,211326184,David,,Sendling-Westpark,48.13524,11.52436,Private room,80,1,6,2022-10-30,0.48,2,0,4,
705695547448373586,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,32674194,Philip,,Schwanthalerhöhe,48.13755,11.53302,Private room,150,2,5,2023-08-13,0.39,1,82,2,
705704974949907193,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,67771941,Yannik,,Maxvorstadt,48.15129,11.5743,Entire home/apt,564,2,4,2023-07-26,0.36,1,76,4,
705777534028001537,Condo in Munich · 2 bedrooms · 2 beds · 1 bath,5625133,Katrin,,Schwabing-West,48.17069,11.56533,Entire home/apt,87,7,1,2023-07-30,0.54,1,12,1,
705785062244404617,Condo in Munich · ★4.95 · 1 bedroom · 2 beds · 1 bath,477563444,Katarzyna,,Au-Haidhausen,48.1333738,11.5926941,Entire home/apt,357,2,19,2023-08-08,1.54,1,218,18,
705817349385561914,Rental unit in Munich · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,474925117,Moritz,,Ludwigsvorstadt-Isarvorstadt,48.12578,11.56998,Private room,185,2,12,2023-06-15,0.99,2,82,12,
705834667809569948,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1.5 shared baths,13387695,Gernot,,Schwabing-West,48.17237,11.56638,Private room,156,3,28,2023-09-10,2.19,1,48,25,
705855035139956476,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,36461566,Thomas,,Sendling,48.11817,11.54408,Entire home/apt,94,3,2,2023-01-14,0.16,3,6,1,
706110525381380355,Place to stay in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,460499008,Sam,,Aubing-Lochhausen-Langwied,48.17593101604798,11.416290462457294,Private room,70,2,3,2022-11-01,0.25,1,336,3,
706158335437466252,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,111648533,Nina,,Ludwigsvorstadt-Isarvorstadt,48.13745,11.55972,Private room,244,2,6,2023-04-02,0.50,3,6,6,
706160722549031980,Rental unit in Munich · ★4.50 · 1 bedroom · 2 beds · 1 shared bath,477633417,Katharina,,Au-Haidhausen,48.12832,11.59663,Private room,250,1,6,2023-09-18,0.49,1,357,5,
706271062564362965,Home in Munich · ★5.0 · 1 bedroom · 1 bed · 1 private bath,475250082,Christine,,Berg am Laim,48.125838545928026,11.64072073996067,Private room,154,1,3,2023-06-16,0.25,1,88,3,
706319502567300882,Rental unit in Munich · ★4.54 · 1 bedroom · 1 bed · 1 shared bath,206215873,Hannah,,Ludwigsvorstadt-Isarvorstadt,48.13857,11.55064,Private room,210,1,13,2023-08-13,1.33,1,84,13,
706415229184395734,Home in Munich · ★4.87 · 4 bedrooms · 6 beds · 1.5 baths,25806675,Martin,,Allach-Untermenzing,48.18132,11.48833,Entire home/apt,520,1,31,2023-09-20,2.55,1,78,31,
706463591415108049,Rental unit in Munich · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,477690632,أنصار,,Sendling-Westpark,48.12664,11.51153,Private room,97,1,13,2023-08-10,1.06,1,289,12,
706860970337774678,Rental unit in Munich · 2 bedrooms · 4 beds · 1.5 baths,464672635,Sanja,,Hadern,48.122060036135395,11.475277073016365,Entire home/apt,250,4,1,2022-10-02,0.08,1,0,1,
706952860981272318,Townhouse in Munich · 1 bedroom · 1 bed · 1 private bath,244752229,Cecile,,Ramersdorf-Perlach,48.10763,11.63071,Private room,131,2,2,2023-06-18,0.44,1,3,2,
706965703909183755,Rental unit in Munich · ★4.80 · Studio · 1 bed · 1 bath,19501095,Anna,,Laim,48.14171,11.48954,Entire home/apt,75,1,15,2023-09-22,1.24,1,12,15,
706988874213225736,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,58149062,Janis,,Milbertshofen-Am Hart,48.17877,11.56947,Entire home/apt,164,2,2,2023-04-25,0.17,1,3,2,
707008425568705703,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,51437672,Michael,,Neuhausen-Nymphenburg,48.1474,11.53437,Private room,83,5,6,2023-09-21,0.68,2,3,6,
707017551085715557,Rental unit in Munich · ★4.80 · 1 bedroom · 2 beds · 1.5 baths,418758905,Basti,,Altstadt-Lehel,48.13533748189764,11.577470431298499,Entire home/apt,261,2,5,2023-07-05,0.41,1,0,5,
707162881260117619,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,217205434,Ricardo,,Schwabing-Freimann,48.16362,11.57993,Entire home/apt,214,25,0,,,1,90,0,
707173026379442122,Rental unit in Munich · ★4.50 · 1 bedroom · 2 beds · 1 shared bath,130867482,Virang,,Schwabing-West,48.15852,11.57836,Shared room,94,1,8,2023-06-29,0.66,1,89,8,
707216231465437893,Rental unit in Munich · 2 bedrooms · 4 beds · 2 baths,16227814,Nicole,,Untergiesing-Harlaching,48.11077,11.56799,Entire home/apt,321,5,2,2023-07-07,0.17,1,0,2,
707267622726541111,Rental unit in Munich · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,464282234,Claudia,,Obergiesing,48.0955881211318,11.591547466814518,Private room,94,1,54,2023-09-20,4.29,2,73,51,
707379411677131351,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,25321007,Celia,,Ramersdorf-Perlach,48.0884,11.64227,Private room,64,1,12,2023-09-16,1.00,1,0,12,
707568051027731219,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,477914651,Julius,,Ludwigsvorstadt-Isarvorstadt,48.13826,11.55443,Entire home/apt,400,1,2,2023-09-18,0.17,1,362,2,
707595248257260492,Rental unit in Munich · ★4.83 · 2 bedrooms · 2 beds · 2 baths,50573358,Cornelia,,Ludwigsvorstadt-Isarvorstadt,48.1318,11.56469,Entire home/apt,543,1,12,2023-07-31,0.97,1,16,11,
707630662357601473,Condo in Munich · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,462574529,Alexander,,Sendling-Westpark,48.119596922981756,11.53602944730359,Private room,80,1,10,2023-09-19,0.81,1,329,8,
707651761746155821,Rental unit in Munich · ★4.86 · 1 bedroom · 1 bed · 1 bath,477925861,Alexander,,Altstadt-Lehel,48.135115799160495,11.57979197790985,Entire home/apt,312,2,22,2023-09-08,1.79,1,31,21,
707663309296521369,Rental unit in Munich · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,79095936,Kevin,,Maxvorstadt,48.15011903536462,11.57685424314948,Private room,200,3,13,2023-08-01,1.03,1,1,5,
707718509401652660,Rental unit in Munich · ★4.97 · 1 bedroom · 1 bed · 1 bath,5252213,Thomas,,Au-Haidhausen,48.1275,11.60345,Entire home/apt,156,3,38,2023-09-16,3.11,1,227,38,
707749222102625825,Condo in Munich · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,88921405,Sebastian,,Obergiesing,48.114776472079136,11.576489545404911,Private room,916,1,56,2023-09-18,4.40,2,90,52,
707771392450201948,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,146412461,Juli,,Obergiesing,48.1093788701273,11.59188022040227,Entire home/apt,188,3,3,2022-10-05,0.25,1,28,3,
707789205751562377,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,61225740,Eva Maria,,Ludwigsvorstadt-Isarvorstadt,48.1361,11.5552,Private room,229,1,1,2022-09-25,0.08,1,178,1,
707814204472395435,Rental unit in Munich · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,59790001,Mathias,,Schwabing-West,48.173,11.56544,Private room,100,1,16,2023-09-18,1.29,1,315,15,
707830689127300738,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,19776547,Stephan,,Schwanthalerhöhe,48.13568,11.54781,Entire home/apt,521,1,0,,,1,0,0,
707858852333201986,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,10181775,Viktor,,Schwabing-West,48.16793,11.57799,Entire home/apt,150,1,1,2022-10-09,0.09,1,244,1,
707881838901195531,Rental unit in Munich · ★4.75 · 1 bedroom · 2 beds · 1 bath,173551885,Philipp,,Schwanthalerhöhe,48.13230961047135,11.543378429005523,Entire home/apt,408,2,4,2023-09-21,0.32,2,299,3,
707884404038159934,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 baths,477296687,Nahid,,Maxvorstadt,48.15402,11.5759,Entire home/apt,150,5,2,2023-06-16,0.17,1,0,2,
707943659446890522,Home in Munich · ★5.0 · 1 bedroom · 1 bed · 1 private bath,15365755,Ines,,Berg am Laim,48.12463,11.64748,Private room,149,2,17,2023-09-03,1.36,1,344,16,
707965548442324441,Condo in Munich · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,195692291,Danyil,,Ludwigsvorstadt-Isarvorstadt,48.12764,11.55243,Entire home/apt,250,2,7,2023-05-04,0.58,1,4,7,
707966018517044256,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,43591482,Christian,,Sendling-Westpark,48.11835,11.52369,Entire home/apt,180,2,1,2022-10-06,0.08,1,86,1,
707979154181031387,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,160697932,Sarah,,Ramersdorf-Perlach,48.10233,11.61535,Entire home/apt,190,2,1,2022-10-28,0.09,1,84,1,
707990648767522077,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,8228384,Kathleen,,Bogenhausen,48.16882,11.62796,Private room,185,1,3,2023-05-11,0.25,1,365,3,
708304196425927664,Rental unit in Munich · ★4.67 · 1 bedroom · 1 bed · 1 bath,92597073,Andrea,,Schwanthalerhöhe,48.1383506,11.5473946,Entire home/apt,153,4,9,2023-09-03,0.73,6,2,7,
708308716231639034,Rental unit in Munich · 1 bedroom · 2 beds · 2 shared baths,215365364,Lisa-Marie,,Au-Haidhausen,48.13845,11.60744,Private room,300,1,0,,,1,357,0,
708328557333015046,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,26427552,Rike,,Ludwigsvorstadt-Isarvorstadt,48.1323661,11.5544537,Private room,200,1,3,2022-10-27,0.25,2,4,3,
708363789258470123,Rental unit in Munich · 1 bedroom · 1 bed · 2 shared baths,456957115,Meret,,Ludwigsvorstadt-Isarvorstadt,48.1267147,11.5594466,Private room,188,1,1,2022-10-02,0.08,1,365,1,
708370044399933468,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,354328513,Ersin,,Sendling,48.12161223605942,11.54871843878259,Private room,120,3,1,2023-09-20,1,1,13,1,
708371501894026650,Condo in Munich · 2 bedrooms · 4 beds · 1 bath,478058642,Burcu,,Feldmoching-Hasenbergl,48.21778,11.56017,Entire home/apt,385,1,2,2023-09-13,0.19,1,358,2,
708389977762989346,Condo in Munich · 2 bedrooms · 4 beds · 1 bath,457250082,Rossella,,Untergiesing-Harlaching,48.11596748230472,11.576143937678356,Entire home/apt,180,3,0,,,1,226,0,
708455798084394916,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,46836168,Jessica,,Schwabing-West,48.16229,11.56505,Private room,214,1,0,,,3,365,0,
708474276472716475,Rental unit in Munich · ★4.60 · 1 bedroom · 1 bed · 1 private bath,478077421,Beata,,Maxvorstadt,48.14266,11.5634,Private room,184,2,5,2023-09-19,0.40,1,0,3,
708516339312274908,Rental unit in Munich · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,19833699,Maxim,,Ludwigsvorstadt-Isarvorstadt,48.13885,11.54928,Private room,55,2,4,2022-10-27,0.34,3,0,4,
708518418417032083,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,33546952,Sascha,,Obergiesing,48.1144257,11.5870986,Private room,53,1,1,2022-09-19,0.08,1,0,0,
708523299852962203,Condo in Munich · ★4.83 · 2 bedrooms · 4 beds · 1 bath,478088654,Jutta,,Milbertshofen-Am Hart,48.2115,11.58558,Entire home/apt,151,2,6,2022-12-16,0.51,1,3,6,
708529769155111843,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,27422536,Christian,,Untergiesing-Harlaching,48.11687,11.57217,Entire home/apt,180,2,2,2022-10-01,0.16,1,287,2,
708538316751519059,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,81136305,Annina,,Altstadt-Lehel,48.13428,11.57855,Entire home/apt,210,3,2,2023-06-23,0.16,1,0,1,
708548535736960964,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,46836168,Jessica,,Schwabing-West,48.16439,11.56591,Private room,214,1,1,2022-10-28,0.09,3,365,1,
708560362776220641,Rental unit in Munich · 2 bedrooms · 3 beds · 1 bath,46836168,Jessica,,Schwabing-West,48.16247,11.56478,Entire home/apt,600,1,1,2022-10-02,0.08,3,364,1,
708593277416244865,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 baths,1156155,Korbinian,,Maxvorstadt,48.1536,11.56502,Entire home/apt,71,3,2,2023-01-06,0.17,1,1,2,
708593384636263136,Condo in Munich · ★4.67 · 1 bedroom · 3 beds · 2 baths,478107416,Ann,,Neuhausen-Nymphenburg,48.15865,11.54544,Entire home/apt,190,7,3,2022-12-12,0.25,1,303,3,
708614083576374858,Home in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,47965992,Stoyan,,Feldmoching-Hasenbergl,48.21194,11.53262,Private room,84,2,3,2022-11-22,0.25,2,173,3,
708618836049944883,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,398712200,Sarah,,Sendling-Westpark,48.11109,11.52989,Entire home/apt,76,5,0,,,1,170,0,
708654948759286587,Condo in Munich · 1 bedroom · 1 bed · 2 shared baths,60407979,Michele,,Schwabing-West,48.17295,11.56479,Private room,214,1,0,,,4,86,0,
708666870575623040,Condo in Munich · 1 bedroom · 1 bed · 2 shared baths,60407979,Michele,,Schwabing-West,48.17262,11.56557,Private room,214,1,0,,,4,86,0,
708669864587698599,Home in Munich · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,47965992,Stoyan,,Feldmoching-Hasenbergl,48.2130173,11.5328229,Private room,81,2,8,2023-06-30,0.65,2,162,7,
708685886424800953,Rental unit in Munich · ★4.92 · 1 bedroom · 1 bed · 1 private bath,18184599,Robert,,Ludwigsvorstadt-Isarvorstadt,48.13299,11.58108,Private room,110,2,26,2023-09-21,2.06,1,5,22,
708693388575862359,Townhouse in Munich · 2 bedrooms · 1 bed · 2 baths,39887883,Marco,,Untergiesing-Harlaching,48.1078,11.57386,Entire home/apt,600,2,1,2022-10-24,0.09,1,269,1,
708707462955098849,Condo in Munich · ★4.75 · 1 bedroom · 1 bed · 1 private bath,56648014,Leah&Zaeem,,Laim,48.13181,11.50789,Private room,150,2,4,2022-11-17,0.34,1,93,4,
708708644057415942,Rental unit in Munich · ★4.50 · 2 bedrooms · 2 beds · 1 shared bath,452638240,Tobias,,Maxvorstadt,48.1535381,11.5647862,Private room,98,1,4,2022-10-01,0.32,1,0,1,
708713841843033582,Condo in Munich · 1 bedroom · 2 beds · 1 bath,104147540,Florian,,Sendling-Westpark,48.1194648945346,11.535570435225964,Entire home/apt,350,3,2,2023-06-17,0.17,1,7,2,
708754775206595830,Rental unit in Munich · ★4.67 · 2 bedrooms · 2 beds · 1 shared bath,278663081,Augustin,,Tudering-Riem,48.11983,11.66335,Private room,324,1,6,2023-09-19,0.49,2,177,6,
708788467760505327,Rental unit in Munich · ★4.85 · 1 bedroom · 1 bed · 1 bath,51437672,Michael,,Neuhausen-Nymphenburg,48.14753,11.53234,Private room,137,1,19,2023-09-14,1.54,2,0,17,
708840413498212109,Condo in Munich · ★5.0 · 1 bedroom · 3 beds · 1 bath,38593305,Cornelia,,Altstadt-Lehel,48.13475,11.57622,Entire home/apt,380,4,10,2023-04-03,1.22,1,4,10,
709023983274197275,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,472852788,Kevin,,Neuhausen-Nymphenburg,48.16465,11.54455,Entire home/apt,300,2,3,2022-11-01,0.25,1,0,3,
709028203180840752,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,65231397,Sara,,Allach-Untermenzing,48.18364,11.46673,Entire home/apt,91,4,2,2023-06-10,0.16,1,271,2,
709074317726727593,Condo in Munich · 1 bedroom · 1 bed · 1 bath,43509613,Sebastiano,,Schwabing-West,48.16156,11.57214,Entire home/apt,140,4,1,2022-09-27,0.08,1,0,1,
709129790474222594,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,478214660,Katharina,,Au-Haidhausen,48.13248,11.5943,Entire home/apt,250,2,12,2022-12-20,0.97,1,0,10,
709166723659033290,Loft in Munich · 1 bedroom · 1 bed · 2 baths,95288284,Lukas,,Ludwigsvorstadt-Isarvorstadt,48.13609,11.55887,Entire home/apt,1500,2,0,,,1,365,0,
709272006102472436,Condo in Munich · ★4.60 · 1 bedroom · 1 bed · 1 bath,158188403,Pantelis,,Ludwigsvorstadt-Isarvorstadt,48.1275409,11.5704023,Entire home/apt,249,1,10,2023-03-06,0.83,1,357,10,
709286651556348060,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,84078024,Nicola,,Schwanthalerhöhe,48.13482560000001,11.5342925,Entire home/apt,400,3,1,2023-06-15,0.30,1,362,1,
709300177966765860,Rental unit in Munich · 2 bedrooms · 2 beds · 1 bath,255373112,Miglena,,Schwabing-West,48.16685,11.56427,Entire home/apt,130,5,0,,,2,24,0,
709310286042377241,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,256933620,Alina,,Ludwigsvorstadt-Isarvorstadt,48.12509,11.55148,Entire home/apt,300,2,0,,,1,4,0,
709314086438819576,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,135423811,Hatica,,Sendling-Westpark,48.10455,11.50533,Entire home/apt,151,1,5,2023-08-14,0.45,1,363,5,
709330602111597293,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,311806161,Jéssica,,Milbertshofen-Am Hart,48.208204666735426,11.567638590931894,Private room,150,1,6,2022-10-27,0.49,2,365,5,
709347870613720208,Rental unit in Munich · ★5.0 · 3 bedrooms · 5 beds · 1.5 baths,340410362,Julian,,Moosach,48.17715,11.52523,Entire home/apt,650,1,3,2022-10-02,0.25,3,1,3,
709359914282699853,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,477994954,Antonie,,Schwabing-West,48.1680139,11.5656786,Private room,143,1,69,2023-09-19,5.48,1,342,66,
709364071261799498,Rental unit in Munich · ★4.70 · 1 bedroom · 2 beds · 1.5 shared baths,340410362,Julian,,Moosach,48.17731,11.52399,Private room,127,2,10,2023-09-12,0.91,3,5,10,
709373127859000719,Rental unit in Munich · 2 bedrooms · 2 beds · 1 bath,36681330,Jonas,,Milbertshofen-Am Hart,48.18562,11.57029,Entire home/apt,75,30,0,,,1,86,0,
709381340781007178,Condo in Munich · ★5.0 · 3 bedrooms · 3 beds · 2 baths,60407979,Michele,,Schwabing-West,48.17337,11.56473,Entire home/apt,485,2,6,2023-06-16,0.49,4,86,5,
709451265142279346,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,278663081,Augustin,,Tudering-Riem,48.12123,11.66194,Private room,184,2,0,,,2,362,0,
709489498815768741,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,61398198,Julia,,Laim,48.14357643537402,11.493126153945923,Entire home/apt,157,3,4,2023-07-16,0.34,1,7,4,
709672545651634116,Rental unit in Munich · ★4.67 · 1 bedroom · 1 bed · 1 bath,308684332,Raphi,,Schwanthalerhöhe,48.13378,11.54067,Entire home/apt,271,3,3,2023-06-16,0.25,1,170,3,
709764550471221098,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,62630612,Jonathan,,Sendling,48.11248,11.5471,Private room,117,2,5,2023-09-20,0.41,1,69,3,
709784334309884184,Condo in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,153496446,Njegos,,Obergiesing,48.09934,11.58775,Entire home/apt,220,1,3,2023-09-19,0.25,1,84,3,
709800825554047747,Condo in Munich · ★4.70 · 1 bedroom · 1 bed · 1 bath,103720853,Kevin,,Ludwigsvorstadt-Isarvorstadt,48.13733,11.55106,Entire home/apt,75,1,10,2022-10-29,0.79,1,0,7,
709801937533555424,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,145319259,Lena,,Hadern,48.1149,11.4955,Entire home/apt,90,1,0,,,1,0,0,
709889887200571088,Home in Munich · 1 bedroom · 1 bed · 1.5 baths,67059676,Dominik,,Tudering-Riem,48.1309,11.65699,Private room,265,1,1,2022-10-28,0.09,1,23,1,
709917667841580535,Rental unit in Munich · ★4.76 · 1 bedroom · 1 bed · 1 bath,478376025,Denise,,Schwanthalerhöhe,48.13637,11.54792,Entire home/apt,335,2,37,2023-09-09,3.05,1,341,37,
709920097064203298,Rental unit in Munich · ★4.80 · 2 bedrooms · 2 beds · 1 bath,87899327,Theresa,,Schwabing-West,48.15752,11.56569,Entire home/apt,414,2,10,2023-09-17,0.83,1,84,10,
709925393370493868,Condo in Munich · ★4.38 · 3 bedrooms · 3 beds · 1 bath,478380109,Sandi,,Schwabing-West,48.17293,11.56258,Entire home/apt,407,1,8,2023-09-18,0.66,1,14,8,
709933752773593644,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,14280731,Francois,,Maxvorstadt,48.14842,11.54513,Entire home/apt,280,2,2,2022-10-27,0.18,1,0,2,
709942457294999800,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,36884383,Johanna,,Sendling-Westpark,48.12591,11.53342,Private room,116,2,4,2023-09-16,0.33,1,2,4,
709955511370203383,Rental unit in Munich · ★New · 1 bedroom · 1 bed · 1 shared bath,17859024,Oleksii,,Maxvorstadt,48.15379920383572,11.576153148175447,Private room,124,1,1,2023-09-17,1,1,7,1,
709979679001113763,Condo in Munich · 1 bedroom · 1 bed · 1 shared bath,302142501,Aleks,,Milbertshofen-Am Hart,48.18414,11.57696,Private room,400,1,0,,,1,365,0,
