id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49187875,Deluxe Dreibettzimmer,395880389,Boutique Hotel Germania,,Ludwigsvorstadt-Isarvorstadt,48.137646,11.560234,Private room,229,1,0,,,26,273,0,
49188012,Superior Dreibettzimmer,395880389,Boutique Hotel Germania,,Ludwigsvorstadt-Isarvorstadt,48.137646,11.560234,Private room,154,1,17,2022-12-01,1.43,26,315,17,
49188188,Deluxe Zweibettzimmer,395880389,Boutique Hotel Germania,,Ludwigsvorstadt-Isarvorstadt,48.137646,11.560234,Private room,150,1,0,,,26,315,0,
49188375,Superior Zweibettzimmer,395880389,Boutique Hotel Germania,,Ludwigsvorstadt-Isarvorstadt,48.137646,11.560234,Private room,122,1,6,2022-11-11,0.42,26,286,5,
49188452,Deluxe Doppelzimmer,395880389,Boutique Hotel Germania,,Ludwigsvorstadt-Isarvorstadt,48.137646,11.560234,Private room,153,1,1,2022-03-17,0.10,26,314,1,
49188546,Superior Doppelzimmer,395880389,Boutique Hotel Germania,,Ludwigsvorstadt-Isarvorstadt,48.137646,11.560234,Private room,124,1,3,2022-11-13,0.54,26,301,3,
49188633,Superior Einzelzimmer,395880389,Boutique Hotel Germania,,Ludwigsvorstadt-Isarvorstadt,48.137646,11.560234,Private room,108,1,2,2022-06-28,0.13,26,305,1,
49207253,New Apartment with Quiet Garden Bedroom & Balcony,148916186,Yuriy & Alina,,Laim,48.13169,11.49879,Entire home/apt,77,2,3,2021-10-10,0.15,2,0,0,
49211049,Cozy apartment with balcony in Schwabing,396957814,Adrian Elias,,Schwabing-West,48.164543,11.573082,Entire home/apt,83,3,23,2022-12-13,1.18,1,0,11,
49239318,FAMILY Apartment mit 3 Schlafzimmer und Terrasse,2266917,Max,,Sendling-Westpark,48.11826,11.52495,Entire home/apt,264,28,0,,,32,269,0,
49253454,Stylish flat close to Flaucher and city,200825782,Isabella,,Untergiesing-Harlaching,48.10943,11.56751,Entire home/apt,130,14,2,2022-10-31,0.20,1,109,2,
49264265,HAUS Rose de Lux Muc City,378440145,Kilian,,Bogenhausen,48.15367,11.64204,Entire home/apt,129,4,2,2022-06-15,0.13,4,237,1,
49265641,"Helle, moderne 2-Zi.-Whg in Obermenzing",53845429,Lena,,Pasing-Obermenzing,48.16325,11.44123,Entire home/apt,100,3,0,,,1,54,0,
48038492,Locke Studio at Schwan Locke,377192563,Schwan Locke,,Ludwigsvorstadt-Isarvorstadt,48.13743,11.55503,Entire home/apt,115,1,1101,2022-12-18,53.79,6,363,621,
48038552,Terrace Suite at Schwan Locke,377192563,Schwan Locke,,Ludwigsvorstadt-Isarvorstadt,48.13732,11.55434,Entire home/apt,173,1,24,2022-11-11,1.23,6,358,1,
50318161,Schönes Zimmer mit eigenem Bad im Münchner Osten,3089847,Beata,,Tudering-Riem,48.13098,11.69881,Private room,70,2,27,2022-11-30,1.51,1,333,19,
48038555,Top Lage in Lehel München!,86232087,Svjetlana,,Maxvorstadt,48.144702628061744,11.582160741090775,Entire home/apt,159,5,0,,,1,258,0,
50323683,Two private bedrooms with garden and BBQ,286018317,Sammy,,Ramersdorf-Perlach,48.10808,11.62505,Private room,170,1,4,2022-10-03,0.97,3,162,4,
50325975,Luxurious flat with balcony & bathtub,206437665,Ibrahim,,Sendling,48.11509,11.54766,Entire home/apt,85,3,1,2021-07-29,0.06,1,0,0,
50335544,Cozy apartment in Munich Au-Haidhausen,6959471,Nata,,Au-Haidhausen,48.12116,11.58582,Entire home/apt,130,3,3,2022-10-14,0.17,1,2,2,
49265855,Schönes voll möbliertes Apartment in Schwabing,59847571,Michela,,Maxvorstadt,48.1551,11.56362,Entire home/apt,150,2,17,2022-10-30,1.05,1,365,15,
49286950,Erdgeschoßwohnung - helle Südlage mit Gartenanteil,294903676,Hermann,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08246,11.52093,Entire home/apt,100,1,0,,,2,148,0,
48038730,Locke Studio- Accessible Twin at Schwan Locke,377192563,Schwan Locke,,Ludwigsvorstadt-Isarvorstadt,48.1361,11.55392,Entire home/apt,118,1,5,2022-10-29,1.30,6,258,5,
48038769,City Studio at Schwan Locke,377192563,Schwan Locke,,Ludwigsvorstadt-Isarvorstadt,48.13548,11.5558,Entire home/apt,113,1,113,2022-12-12,5.42,6,349,43,
48038797,Ludwig Suite at Schwan Locke,377192563,Schwan Locke,,Ludwigsvorstadt-Isarvorstadt,48.13596,11.55366,Entire home/apt,219,1,0,,,6,355,0,
48042511,Alex Wohnung,387284117,Alex,,Sendling-Westpark,48.11703,11.52539,Private room,40,1,0,,,1,0,0,
49299929,Cozy apartment for you in Munich,54108223,Juan,,Ramersdorf-Perlach,48.10913,11.60177,Entire home/apt,45,1,6,2021-09-13,0.31,1,0,0,
49384511,Cozy little apartment in the heart of Munich,12042463,Johanna,,Schwabing-West,48.15578,11.57583,Entire home/apt,120,2,16,2022-09-24,0.92,1,356,14,
50337652,"Luxury,  light-through-flooded apartment",20887816,Zina,,Tudering-Riem,48.12056,11.67307,Entire home/apt,40,3,3,2021-11-03,0.20,1,0,0,
50340850,Best Location & Stylish Apartment,345177836,Lara,,Maxvorstadt,48.15301,11.58031,Entire home/apt,60,30,0,,,2,80,0,
48076870,Central entire flat right next to Marienplatz,387636522,Stefan,,Altstadt-Lehel,48.13448,11.58068,Entire home/apt,80,2,1,2021-03-25,0.05,1,0,0,
50344164,Flat directly located at Isar / Deutsches Museum,1271412,Christina,,Au-Haidhausen,48.12797,11.5856,Entire home/apt,79,2,1,2021-07-10,0.06,1,0,0,
50368493,City Center 1 bed Apartment with a stunning view,311212245,Mashkur,,Ludwigsvorstadt-Isarvorstadt,48.13133,11.56511,Entire home/apt,100,3,13,2022-10-04,0.72,1,0,9,
50375020,Charming 70’ s  apartment,74550271,Laura,,Berg am Laim,48.13254,11.61659,Entire home/apt,60,2,11,2022-06-05,0.60,1,0,4,
50407308,"Charming, Cozy and Romantic at Nymphenburg Palace",228684348,Tobias,,Neuhausen-Nymphenburg,48.15315,11.50348,Private room,779,3,1,2022-08-28,0.24,4,237,1,
49400003,Exklusives Apartment für 2 Personen in München,395938852,Marc,,Tudering-Riem,48.13232,11.66986,Entire home/apt,119,1,119,2022-09-16,6.05,6,324,25,
49400271,Premium Apartment f. 2 Personen im SmartLiving MUC,395938852,Marc,,Tudering-Riem,48.133224,11.669402,Entire home/apt,129,1,13,2022-08-19,0.70,6,297,8,
48091812,Cosy and central room | Great location,361996670,Julia,,Ludwigsvorstadt-Isarvorstadt,48.1336,11.55759,Private room,194,1,2,2022-10-02,0.63,2,18,2,
49414770,Stilvoll eingerichtete Wohnung im Herzen Münchens,43158514,Noëlle,,Ludwigsvorstadt-Isarvorstadt,48.12726,11.55211,Entire home/apt,95,13,1,2022-11-28,0.94,1,142,1,
50408403,Ruhiges Zimmer in Münchener Wohngebiet,183965884,Christian,,Bogenhausen,48.17259,11.64447,Private room,40,13,1,2021-08-31,0.06,1,331,0,
50417651,Schönes Apartment mitten im Szeneviertel,162920897,Barbara,,Maxvorstadt,48.15286,11.57975,Entire home/apt,69,5,16,2022-10-04,0.87,2,103,10,
50430770,New House with garden / central / Public Transport,3953255,Armin,,Berg am Laim,48.13274,11.62743,Entire home/apt,330,7,0,,,1,0,0,
50460376,Gemütliche Wohnung im Szene-Viertel Glockenbach,21058233,Michael,,Ludwigsvorstadt-Isarvorstadt,48.130272,11.571028,Entire home/apt,145,3,5,2021-07-27,0.28,1,0,0,
49422816,A shared room in apartment at center munich,302352369,Kimalkumar,,Ludwigsvorstadt-Isarvorstadt,48.13544,11.5632,Private room,21,1,2,2021-05-23,0.10,1,0,0,
48115896,"Well layed out apartment in the ""New York-Style""",383427540,The SPOT - Serviced Apartments,,Schwabing-West,48.16303,11.55555,Entire home/apt,500,2,12,2021-08-09,0.53,2,161,0,
48122620,Stylisches Loft zentral am Nymphenburger Park,48969527,Petra,,Neuhausen-Nymphenburg,48.15018,11.50596,Entire home/apt,107,180,1,2022-11-05,0.55,2,211,1,
48128355,Serviced Apartment with kitchenette in Moosach,373952487,THE FLAG Meiller Gärten,,Moosach,48.180225,11.50095,Entire home/apt,99,1,59,2022-12-24,3.17,10,124,42,
48129558,Hochwertige Apartments am Olympiaeinkaufszentrum,387537269,Apartmenthaus,,Moosach,48.186947,11.529127,Entire home/apt,85,7,0,,,1,0,0,
49440981,Penthouse am Hirschgarten,34893982,Ferry,,Neuhausen-Nymphenburg,48.14514,11.51419,Entire home/apt,200,7,3,2021-09-14,0.16,1,0,0,
49445444,Modernes Studio für 2 Personen im SmartLiving MUC,395938852,Marc,,Tudering-Riem,48.1328,11.66858,Entire home/apt,139,1,11,2022-11-10,0.56,6,324,1,
49452563,Modernes Business Single Apartment in München,395938852,Marc,,Tudering-Riem,48.133224,11.669402,Entire home/apt,109,1,7,2022-08-18,0.36,6,314,1,
50466456,"Cozy 3-Room Apartment, Top in Munich, 110 Sq-m",120741293,Mohsen,,Schwabing-West,48.17642,11.58216,Entire home/apt,145,6,12,2022-12-18,0.70,1,34,10,
48142001,THE FLAG Hotel room twin or double bed in Moosach,373952487,THE FLAG Meiller Gärten,,Moosach,48.180233,11.501025,Entire home/apt,113,1,33,2022-11-27,2.58,10,123,31,
48142596,Locke Studio- Accessible at WunderLocke,388152458,Wunder,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09789,11.5285,Entire home/apt,104,1,4,2022-12-11,3.08,10,360,4,
48142618,Mezzanine Studio- Two Bed at WunderLocke,388152458,Wunder,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09628,11.528,Entire home/apt,124,1,32,2022-12-12,4.03,10,342,32,
48142830,Wunderlocke Penthouse Suite at WunderLocke,388152458,Wunder,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09658,11.52652,Entire home/apt,352,1,0,,,10,186,0,
48142852,2 Bedroom Suite at WunderLocke,388152458,Wunder,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09791,11.5268,Entire home/apt,213,1,60,2022-12-11,7.03,10,362,60,
48142883,Locke Studio at WunderLocke,388152458,Wunder,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09801,11.52658,Entire home/apt,109,1,13,2022-11-28,1.55,10,358,13,
48142885,2 Bedroom Penthouse at WunderLocke,388152458,Wunder,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09656,11.52712,Entire home/apt,279,1,1,2022-12-13,1,10,320,1,
48145597,Gemütliches Appartement mit Balkon nahe der Isar!,154944227,Felix Leo,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10334,11.54336,Entire home/apt,50,1,22,2022-11-22,0.97,1,0,10,
50471436,Neue moderne 2 Zi-Wohnung zentral in Trudering,133505779,Jiljil,,Tudering-Riem,48.11929,11.66928,Entire home/apt,171,2,3,2022-07-22,0.17,2,8,2,
50476523,Green jewel in the ♥ of Munich - 2min to Isar!,58571617,Karima,,Sendling,48.10975,11.54834,Private room,79,1,38,2022-11-18,2.40,1,0,20,
50494649,Good Energie Bright Room,52981690,Lisa,,Milbertshofen-Am Hart,48.18344,11.56337,Private room,32,6,1,2021-07-08,0.06,4,0,0,
49489760,tolle 2-Zi Whg - im Szeneviertel an den Isarauen,22113592,Tina,,Au-Haidhausen,48.13189,11.59039,Entire home/apt,95,60,0,,,1,257,0,
48173556,Moderne 40m2 mit eigenem Wellnessbad und Balkon,8561420,Nadja,,Sendling-Westpark,48.10905,11.534,Private room,69,5,3,2022-11-01,0.14,1,53,2,
48183897,Room in shared flat in Schwabing,82052105,Lukas,,Schwabing-Freimann,48.16521,11.59025,Private room,30,5,0,,,1,0,0,
49490860,Skyline Munich - Sunset with a view on the alps,22148055,Simos,,Schwabing-Freimann,48.17127,11.59345,Entire home/apt,42,4,6,2022-09-22,0.31,1,27,2,
49520770,Bright room with huge balcony in a shared flat,265153778,Theresa,,Feldmoching-Hasenbergl,48.20063,11.5461,Private room,34,3,1,2021-05-31,0.05,1,90,0,
50496723,Spacious and furnished room for 2 persons,2272754,Sankalp,,Ramersdorf-Perlach,48.10908,11.65538,Private room,35,5,0,,,1,0,0,
48240924,Beautiful 1-Room Studio in the center of Munich,159202932,Ratimir,,Bogenhausen,48.13954,11.60913,Entire home/apt,100,8,0,,,1,47,0,DE343332978
50499969,Couch for sleeping in  the best neighbourhood,25465286,Sofian,,Neuhausen-Nymphenburg,48.16096,11.52991,Private room,65,1,40,2022-11-07,2.25,1,311,25,
49524472,Room in Munich's French Quarter,174792822,Serge,,Au-Haidhausen,48.1304,11.59785,Private room,46,2,25,2022-12-18,1.31,1,28,18,
48267414,Luxuriöse 2-Zimmer Wohnung in Neuhausen mit Balkon,200586714,Charlotte,,Neuhausen-Nymphenburg,48.14684,11.52519,Entire home/apt,70,30,0,,,1,232,0,
49545852,Exklusives Privatzimmer mit Süd-Balkon Zugang,23351969,Christian,,Schwabing-Freimann,48.16741,11.58813,Private room,55,1,6,2022-11-19,0.80,1,333,6,
49554858,moderne Wohnung mit sonniger Dachterrasse München,25458975,Alexandra,,Moosach,48.18206,11.49399,Entire home/apt,65,30,0,,,1,177,0,
49561074,"Helles Zimmer, sehr Zentral mit eigenem Bad",92597073,Andrea,,Schwanthalerhöhe,48.13902,11.54644,Entire home/apt,80,1,12,2022-10-15,0.62,1,0,4,
50503310,Family friendly 3-bedroom apartment in city centre,259968365,Barbora,,Maxvorstadt,48.14662,11.56247,Entire home/apt,180,5,0,,,1,0,0,
48276071,Studio Apartment in Family home in Park Area,220972131,Andrea,,Tudering-Riem,48.11596,11.69979,Entire home/apt,39,30,3,2022-09-30,0.20,1,0,1,
50531793,Cosy Apartment in perfect Location,54628406,Jannik,,Schwanthalerhöhe,48.13943,11.54635,Entire home/apt,78,35,7,2021-10-02,0.39,1,0,0,
48292656,Ein Einzelappartment in Zentrallage Münchens,389751687,Domenico,,Neuhausen-Nymphenburg,48.16277,11.53941,Entire home/apt,50,5,2,2022-11-01,0.10,1,89,1,
50560868,Citadines Arnulfpark Munich - Classic Room,407775833,Christian,,Maxvorstadt,48.14551,11.54291,Private room,109,1,2,2022-06-19,0.28,4,2,2,
50561204,Citadines Arnulfpark Munich - Studio Executive,407775833,Christian,,Maxvorstadt,48.14538,11.54262,Private room,119,1,13,2022-10-31,1.88,4,2,13,
50561444,Citadines Arnulfpark Munich - 1EXE-Brm Apt,407775833,Christian,,Maxvorstadt,48.144836,11.5418,Entire home/apt,159,1,42,2022-12-07,5.97,4,1,42,
50561722,Citadines Arnulfpark Munich - 2-Brm Apt,407775833,Christian,,Maxvorstadt,48.14393,11.54262,Private room,1000,1,1,2022-08-21,0.23,4,365,1,
49567274,Modisches zentral gelegenes Apartment,223973511,Annemarie,,Maxvorstadt,48.15147,11.579,Entire home/apt,69,1,29,2022-12-15,1.52,1,1,22,
48320029,"Munich Penthouse, Perfect Train/Airport Connection",15728937,Luka,,Altstadt-Lehel,48.13371,11.58617,Entire home/apt,380,2,4,2022-10-29,0.92,1,29,4,
49603388,Tower Suite with City View,399205989,Yours Truly Hotel,,Maxvorstadt,48.13993,11.56242,Private room,502,1,0,,,5,89,0,
49603393,Yours City Suite,399205989,Yours Truly Hotel,,Ludwigsvorstadt-Isarvorstadt,48.1384,11.56252,Private room,219,1,0,,,5,90,0,
49603399,Yours Double City Break,399205989,Yours Truly Hotel,,Maxvorstadt,48.13991,11.56246,Private room,144,1,29,2022-11-15,1.84,5,79,23,
49603401,Yours Truly Signature,399205989,Yours Truly Hotel,,Ludwigsvorstadt-Isarvorstadt,48.13842,11.56375,Private room,156,1,277,2022-12-13,16.10,5,91,246,
49603415,Yours Single City Adventure,399205989,Yours Truly Hotel,,Maxvorstadt,48.14023,11.56293,Private room,142,1,3,2022-08-05,0.18,5,87,2,
49619670,Bright fully furnished 2-r. apartment with kitchen,23251352,Jakov,,Aubing-Lochhausen-Langwied,48.14648,11.43981,Entire home/apt,50,5,4,2022-01-31,0.21,1,0,1,
50561768,"Reihenhaus im grünen, exklusiven Harlaching",29125751,Michael,,Untergiesing-Harlaching,48.09385,11.5566,Entire home/apt,180,180,0,,,1,358,0,
48324716,ISARTOR Deluxe Apartment II,54239071,Julia & Igor,,Ludwigsvorstadt-Isarvorstadt,48.13221,11.58091,Entire home/apt,121,2,120,2022-12-25,5.42,8,163,79,
48324823,"House of Hakuna Matata
City near
Ostpark  
Cozy",9335721,Aschi,,Berg am Laim,48.12082,11.6259,Entire home/apt,125,2,23,2022-12-01,1.41,1,362,18,
48328330,Room near by BMW & Knorr Bremse,390105499,Georg,,Milbertshofen-Am Hart,48.1833,11.56301,Private room,35,6,7,2022-03-16,0.32,2,0,3,
48354952,Beautiful Central & Cosy Mountain View Apartment,14027859,Gysele,,Sendling,48.1099,11.53764,Entire home/apt,80,20,2,2022-06-16,0.11,1,17,1,
50563425,3-Zimmerwohnung Schwabing-West,408528040,Inge,,Schwabing-West,48.17074,11.56166,Entire home/apt,153,2,3,2022-09-25,0.41,1,358,3,
49668483,"Helle, zentrale Wohnung mit Balkon in Neuhausen",4777049,Kaspar,,Neuhausen-Nymphenburg,48.14835,11.53949,Entire home/apt,75,3,7,2022-08-21,0.36,1,0,5,
49684155,Doppelbett Zimmer 2 München Neuaubing,373727596,Balwinder,,Aubing-Lochhausen-Langwied,48.14325,11.42423,Private room,55,1,13,2022-09-27,0.80,11,0,5,
48354996,1-Zimmerapartment im Zentrum,390315644,Christian,,Au-Haidhausen,48.12527,11.59035,Entire home/apt,50,5,24,2022-11-20,1.09,1,0,13,
49703351,"Well-equipped flat in old building, Mittersendling",157311609,Milan,,Sendling,48.10653,11.53778,Entire home/apt,45,5,13,2022-11-26,0.72,1,0,9,
50569195,Apartment in München - Nähe Rotkreuzplatz!,67963776,Anci,,Neuhausen-Nymphenburg,48.15555,11.53594,Entire home/apt,40,1,1,2021-07-13,0.06,1,3,0,
48409987,shared room ~freshly renovated~Ramersdorf-Perlach,370095610,Raffaella,,Ramersdorf-Perlach,48.10582,11.63187,Private room,99,180,0,,,2,0,0,
50580989,Central Maisonette Apartment with own Garden 🪴,6491189,Şerife,,Maxvorstadt,48.14774,11.57291,Entire home/apt,249,4,14,2022-11-28,0.96,1,357,11,
50605321,Grün wohnen mit U-Bahn vor der Haustüre,83718203,Markus,,Sendling-Westpark,48.1146,11.50656,Entire home/apt,100,3,15,2022-08-14,0.88,1,0,6,
50618227,Schöne Studio Wohnung in U-Bahn-Nähe (U6),9106647,Matias,,Sendling-Westpark,48.11482,11.50755,Entire home/apt,99,2,49,2022-11-28,3.31,1,175,39,
49708607,Exklusive KOMFORT-SUITE in Bogenhausen,83323224,Thomas,,Bogenhausen,48.1449,11.65735,Entire home/apt,123,3,1,2021-06-06,0.05,2,0,0,
49731325,Rooftop Munich| 20min Oktoberfest / Centro,1773186,Caroline & Tobias,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08507,11.51954,Entire home/apt,81,2,19,2022-12-13,0.98,2,88,15,
49746091,THE FLAG Comfort Studio with kitchen in Moosach,373952487,THE FLAG Meiller Gärten,,Moosach,48.179581,11.50198,Entire home/apt,92,30,0,,,10,334,0,
49746415,Executive Studio,373952487,THE FLAG Meiller Gärten,,Moosach,48.17843,11.50236,Entire home/apt,123,30,0,,,10,334,0,
49746964,THE FLAG Hotel room twin or double bed in Moosach,373952487,THE FLAG Meiller Gärten,,Moosach,48.1786,11.50166,Entire home/apt,71,30,2,2022-07-31,0.12,10,334,1,
49773945,The Entire Cozy Apartment with Balcony,127890143,Max,,Maxvorstadt,48.15083,11.57543,Entire home/apt,2960,28,2,2021-10-23,0.11,2,18,0,
49783534,Schönes Zimmer in Blumenau,48422104,Elena,,Hadern,48.12493,11.47784,Private room,55,1,31,2022-12-10,4.04,1,33,31,
48410502,Shared room~freshly renovated~Hadern~with balcony,370095610,Raffaella,,Hadern,48.1248,11.48386,Private room,99,175,0,,,2,0,0,
48410652,Privates Zimmer in schöner Wohnung unter der Woche,95733460,Carolin,,Schwabing-Freimann,48.17312,11.59324,Private room,68,1,24,2022-04-21,1.15,1,0,7,
48417436,Zentrale gehobene 2 Zi Whg,19942780,Svenja Charleen,,Schwanthalerhöhe,48.13541096458128,11.542275957763195,Entire home/apt,76,1,0,,,1,171,0,
49831940,Altbauwohnung /Schwabing-Mitte,30203929,Max,,Schwabing-West,48.16176,11.57903,Entire home/apt,80,5,1,2021-06-06,0.05,1,3,0,
49832955,Wohnung in der Maxvorstadt - Central Apartment,16234401,Martina,,Maxvorstadt,48.14769,11.56104,Entire home/apt,99,2,2,2022-08-22,0.10,1,0,1,
50627972,Gemütliche Wohnung auf der Leopoldstr. mit Balkon,52549846,Nadja,,Schwabing-Freimann,48.176,11.58664,Entire home/apt,125,2,16,2022-08-29,0.91,1,0,9,
48418581,Hübsches Apartment mit Ausblick,79510018,Pia,,Laim,48.13484,11.5101,Entire home/apt,49,7,0,,,1,0,0,
49842542,Tiny House near the Oktoberfest,401976964,Julia,,Sendling-Westpark,48.10819,11.51563,Entire home/apt,150,1,8,2022-10-28,0.48,1,34,6,
48458370,※ Flatista Homes - Hirschgarten ※ 6 Guests ※ 3BR ※,7901771,Thomas,,Laim,48.14173,11.51655,Entire home/apt,345,3,40,2022-12-16,4.30,9,297,40,
48467334,Exklusive 2-Zi-Wohnung mit Flair in der Au,391149192,Ingrid,,Au-Haidhausen,48.12379,11.5959,Entire home/apt,120,3,4,2022-05-16,0.18,1,81,1,
49846031,Lovely 3 room apartment in the heart of Munich,57436134,Çiğdem,,Ludwigsvorstadt-Isarvorstadt,48.13155,11.56623,Entire home/apt,260,5,9,2022-11-05,0.60,1,0,5,
50678482,Moderne Stadtwohnung in M-Haidhausen,40764007,Maxime,,Au-Haidhausen,48.13247,11.60742,Entire home/apt,100,4,1,2021-07-17,0.06,1,0,0,
48514969,Next to BMW/O2/Huawei and Olympia,2651296,Patrick,,Moosach,48.17642,11.53092,Entire home/apt,40,5,0,,,2,0,0,
48522245,Maisonette Wohnung mit Dachterrasse in Schwabing,15680169,Torben,,Schwabing-West,48.16088,11.57326,Entire home/apt,165,4,4,2022-08-11,0.26,1,0,3,
50697969,"Golden Apartment- green, quiet + central",6660118,Bettina,,Bogenhausen,48.14221,11.61449,Private room,104,3,6,2022-10-28,0.34,1,0,2,
50698104,Quiet two room apartment in a central location.,409683429,Marius,,Ludwigsvorstadt-Isarvorstadt,48.1275,11.558,Entire home/apt,110,1,14,2022-10-25,0.80,1,68,5,
49868820,Acogedor aparta-estudio centro,113346806,Alejandra,,Sendling-Westpark,48.11769,11.53507,Entire home/apt,100,3,10,2022-11-14,0.53,1,332,6,
49872391,Doppelzimmer im Zentrum Münchens,392978513,Hotel Brunnenhof,,Ludwigsvorstadt-Isarvorstadt,48.13682,11.5611,Private room,152,1,42,2022-12-13,2.36,9,216,29,
49872722,Einzelzimmer in ruhiger Lage im Zentrum Münchens,392978513,Hotel Brunnenhof,,Ludwigsvorstadt-Isarvorstadt,48.13524,11.56118,Private room,114,1,11,2022-10-23,0.61,9,161,7,
49872983,Dreibettzimmer in ruhiger Lage im Zentrum Münchens,392978513,Hotel Brunnenhof,,Ludwigsvorstadt-Isarvorstadt,48.13493,11.56061,Private room,197,1,65,2022-12-18,3.76,9,262,43,
48561630,Nicely furnished top floor apartment by the park,391807806,Johannes,,Pasing-Obermenzing,48.14395,11.47742,Entire home/apt,130,3,4,2022-11-16,0.34,1,236,4,
49873252,Dreibettzimmer im Zentrum Münchens,392978513,Hotel Brunnenhof,,Ludwigsvorstadt-Isarvorstadt,48.136,11.56136,Private room,179,1,16,2022-11-07,0.87,9,216,5,
49873368,Vierbettzimmer im Zentrum Münchens,392978513,Hotel Brunnenhof,,Ludwigsvorstadt-Isarvorstadt,48.13622,11.55936,Private room,218,1,50,2022-11-23,2.76,9,162,30,
49873685,Vierbettzimmer in ruhiger Lage im Zentrum Münchens,392978513,Hotel Brunnenhof,,Ludwigsvorstadt-Isarvorstadt,48.13684,11.56077,Private room,241,1,83,2022-12-04,4.70,9,269,64,
49873819,Fünfbettzimmer in ruhiger Lage im Zentrum Münchens,392978513,Hotel Brunnenhof,,Ludwigsvorstadt-Isarvorstadt,48.13696,11.56062,Private room,265,1,22,2022-11-20,1.23,9,196,15,
49874015,"Sechsbettzimmer, ruhige Lage im Zentrum Münchens",392978513,Hotel Brunnenhof,,Ludwigsvorstadt-Isarvorstadt,48.13685,11.56103,Private room,299,1,110,2022-12-06,6.21,9,263,67,
50700164,Hübsche Wohnung im besten Viertel von München,52902418,Elisa,,Ludwigsvorstadt-Isarvorstadt,48.12886,11.57138,Entire home/apt,63,5,1,2021-07-16,0.06,1,0,0,
50701677,Très bel appartement avec vue montagne bien placé,8216059,Typhaine,,Schwabing-Freimann,48.17063,11.59011,Entire home/apt,90,12,2,2022-08-27,0.12,1,26,1,
48562619,Möbliertes Zimmer,391418644,Daniel,,Bogenhausen,48.15545,11.61801,Private room,60,1,0,,,1,365,0,
49900271,Penthouse near Oktoberfest,402394850,Stephan,,Maxvorstadt,48.14222,11.54545,Entire home/apt,638,1,6,2022-10-03,0.34,1,349,1,
50882222,ROOF TOP LOFT - Blick über München am Westpark,2266917,Max,,Sendling-Westpark,48.11914,11.52614,Entire home/apt,192,28,0,,,32,269,0,
50885866,1 Zi Appartement 30 qm Balcony,48047087,Fam,,Maxvorstadt,48.15537,11.57102,Entire home/apt,50,6,7,2022-01-18,0.43,5,0,2,
48580459,Optimal  zentral Theresienhöhe,4024965,Ingrid & Nadi,,Schwanthalerhöhe,48.1373,11.54765,Entire home/apt,42,90,3,2022-10-02,0.24,2,248,2,
48616567,Ganze Unterkunft kostenlose Parkplatze auf der Str,75549113,Alice,,Hadern,48.12506,11.47945,Entire home/apt,139,2,38,2022-12-11,1.77,2,241,34,
50712143,Bavarian vintage apartment with private rooftop,409810164,Jana,,Ludwigsvorstadt-Isarvorstadt,48.13254,11.56354,Entire home/apt,120,7,14,2022-11-27,0.83,1,0,10,
48634993,Sunny and cozy flat (fully furnished),201619776,Aybike,,Untergiesing-Harlaching,48.12048,11.57097,Entire home/apt,111,3,0,,,1,0,0,
50928245,Team Room,411660927,Schwabinger Wahrheit,,Schwabing-Freimann,48.15875,11.58526,Private room,128,1,1,2022-02-03,0.09,5,1,1,
48651893,"Großes, helles Zimmer auf eigener Etage  mit WC",52555305,Theresa,,Hadern,48.11497,11.46801,Private room,81,1,6,2022-11-19,0.35,1,150,4,
50937113,Zimmer Nähe Marienplatz,34019839,Lukas,,Ludwigsvorstadt-Isarvorstadt,48.13188,11.5738,Private room,50,4,0,,,1,0,0,
48695865,"München großzügige Wohnung,ruhige Lage",291547359,Manou,,Ramersdorf-Perlach,48.08396,11.66821,Entire home/apt,85,1,5,2022-05-26,0.26,2,359,3,
50714955,CENTRAL APARTEMENT FOR 4 WITH A BALCONY,409823905,Stefanie,,Ludwigsvorstadt-Isarvorstadt,48.12802,11.56006,Entire home/apt,84,2,0,,,1,0,0,
48696836,"Nice and quiet art-space, good located",68040326,Sabrina,,Schwanthalerhöhe,48.13772,11.5287,Private room,42,2,4,2022-09-25,1.09,1,106,4,
50938850,Cozy private room close to Oktoberfest,72928149,Manuel,,Maxvorstadt,48.14451,11.55852,Private room,130,3,0,,,1,365,0,
48707270,Sunrise 🌅 Studio für 2-3 Personen,81831021,Vivienne,,Schwabing-Freimann,48.17574,11.58684,Entire home/apt,103,1,61,2022-11-18,2.82,2,84,33,
